var_id;fam_id;typenq_id;vartype_id;var_nom;var_lib;var_label;var_ancienid;var_obs;var_datedebut;var_datefin;var_typeinit;var_valeurinit;var_unite;var_calcule
3170;24;1;38;Tarif_Petits_Parcours;Tarif : Existe-t-il des titres petits parcours ?;Tarif_Petits_Parcours;3170;;35431;37986;V;;;
3171;24;1;20;Tarif_Hausse_Titres_sociaux;Tarif : Hausse tarifaire des titres sociaux;Tarif_Hausse_Titres_sociaux;3171;;35431;36891;V;;%;
3172;24;1;38;Tarif_Intermodal_Urb_InterUrb;Tarif : Existe-t-il des titre intermodaux transport urbain  / interurbain  ?;Existe-t-il des tarifs intermodaux Transport Urbain / Interurbain;3172;;35431;;V;;;
3173;24;1;38;Tarif_intermodal_Urb_InterUrb_Reg;Tarif : Existe-t-il des titre intermodaux transport urbain / interurbain / régional (réseau ferré) ?;Existe-t-il des tarifs intermodaux Transport Urbain / Interurbain / Régional (Fer);3173;;35431;;V;;;
3174;24;1;38;Tarif_intermodal_Urb_Reg;Tarif : Existe-t-il des titre intermodaux transport urbain  / régional (réseau ferré) ?;Existe-t-il des tarifs intermodaux Transport Urbain / Régional (Fer);3174;;35431;;V;;;
3859;24;1;38;Tarif_Existe_Sys_Billetique;Tarif : Existe-t-il un système billétique ?;"Existe-t-il un système de billettique ? <span style=""color:#0000FF"">(1)</span>";3859;"Intitulé avant 2016 : Existe-t-il un système de billettique (magnétique, à puce ou sans contact) ? <span style=""color:#0000FF"">(1)</span>";36892;;V;;;
3860;24;1;38;Tarif_Existe_Carta_Valeur;Tarif : Existe-t-il des cartes à valeur ou porte monnaie électronique ?;Tarif_Existe_Carta_Valeur;3860;;35431;37986;V;;;
3861;24;1;10;Tarif_Nbre_Total_Titres;Tarif : Nombre de titres existant au total dans le réseau;Nombre de titres existant au total sur le réseau;3861;Pour les tarifs zonaux, un titre décliné en 3 zones correspond à un titre;35431;38717;V;;;
4410;24;1;13;Titres_Gratuits_Total_Nbre_Benef;Titres gratuits: Total nombre de bénéficiaires;Titres_Gratuits_Total_Nbre_Benef;4410;;34700;35430;V;;;
4411;24;1;38;Titres_Gratuits_Enfants_Exist;Titres gratuits : Enfants : titre gratuit;Titres_Gratuits_Enfants_Exist;4411;;35431;42369;P;;;
4412;24;1;38;Titres_Gratuits_Jeunes_Exist;Titres gratuits : Jeunes : titre gratuit;Titres_Gratuits_Jeunes_Exist;4412;;35431;42369;P;;;
4413;24;1;38;Titres_Gratuits_Scolaires_Exist;Titres gratuits : Scolaires : titre gratuit;Titres_Gratuits_Scolaires_Exist;4413;;35431;42369;V;;;
4414;24;1;38;Titres_Gratuits_Etudiants_Exist;Titres gratuits : Etudiants : titre gratuit;Titres_Gratuits_Etudiants_Exist;4414;;35431;42369;P;;;
4415;24;1;38;Titres_Gratuits_Chomeurs_Exist;Titres gratuits : Chomeurs : titre gratuit;Titres_Gratuits_Chomeurs_Exist;4415;;35431;42369;P;;;
4416;24;1;38;Titres_Gratuits_RMIstes_Exist;Titres gratuits : RMIstes : titre gratuit;Titres_Gratuits_RMIstes_Exist;4416;;35431;42369;P;;;
4417;24;1;38;Titres_Gratuits_Pers_Agees_Exist;Titres gratuits : Personnes agées : titre gratuit;Titres_Gratuits_Pers_Agées_Exist;4417;;35431;42369;P;;;
4418;24;1;38;Titres_Gratuits_Handicap_Exist;Titres gratuits : Invalides et handicapés : titre gratuit;Titres_Gratuits_Handicap_Exist;4418;;35431;42369;P;;;
4419;24;1;38;Titres_Gratuits_Pers_Entr_Exist;Titres gratuits : Personnel de l'entreprise : titre gratuit;Titres_Gratuits_Pers_Entr_Exist;4419;;35431;42369;P;;;
4420;24;1;38;Titres_Gratuits_Pers_Communal_Exist;Titres gratuits : Personnel communal : titre gratuit;Titres_Gratuits_Pers_Communal_Exist;4420;;35431;42369;P;;;
4421;24;1;38;Titres_Gratuits_Militaires_Exist;Titres gratuits : Militaires : titre gratuit;Militaires, pompiers ou policiers;4421;Intègres pompiers et policiers depuis 2011;36161;42369;P;;;
4422;24;1;38;Titres_Reduits_Enfants_Exist;Titres réduits : Enfants : titre réduit;Enfants;4422;;36161;42369;P;;;
4423;24;1;38;Titres_Reduits_Jeunes_Exist;Titres réduits : Jeunes : titre réduit;Jeunes;4423;;36161;42369;P;;;
4424;24;1;38;Titres_Reduits_Scolaires_Exist;Titres réduits : Scolaires : titre réduit;Scolaires;4424;;36161;42369;P;;;
4425;24;1;38;Titres_Reduits_Etudiants_Exist;Titres réduits : Etudiants : titre réduit;Etudiants;4425;;36161;42369;P;;;
4426;24;1;38;Titres_Reduits_Chomeurs_Exist;Titres réduits : Chomeurs : titre réduit;"<span style=""color:#F8F8FF"">_____</span>- chômeurs, demandeurs d'emploi";4426;ajout demandeurs d'emploi dans le label en 2011;36161;42369;P;;;
4427;24;1;38;Titres_Reduits_RMIstes_Exist;Titres réduits : RMIstes : titre réduit;"<span style=""color:#F8F8FF"">_____</span>- bénéficiaires du RSA (anciennement RMI)";4427;Label modifié en 2011 (RSA à la place du RMI);36161;42369;P;;;
4428;24;1;38;Titres_Reduits_Pers_Agees_Exist;Titres réduits : Personnes agées : titre réduit;Personnes âgées;4428;;36161;42369;P;;;
4429;24;1;38;Titres_Reduits_Handicap_Exist;Titres réduits : Invalides et handicapés : titre réduit;Invalides ou Handicapés;4429;;36161;42369;P;;;
4430;24;1;38;Titres_Reduits_Pers_Entr_Exist;Titres réduits : Personnel de l'entreprise : titre réduit;Personnel de l'exploitant;4430;;36161;42369;P;;;
4431;24;1;38;Titres_Reduits_Pers_Communal_Exist;Titres réduits : Personnel communal : titre réduit;Personnel de l'autorité organisatrice;4431;;36161;42369;P;;;
4432;24;1;38;Titres_Reduits_Militaires_Exist;Titres réduits : Militaires : titre réduit;Militaires, Pompiers et Policiers;4432;intègre pompiers et policiers depuis 2011;36161;42369;P;;;
4433;24;1;38;Titres_Reduits_CMU_Exist;Titres réduits : CMU : titre réduit;"<span style=""color:#F8F8FF"">_____</span>- bénéficiaires de la CMU";4433;;36892;42369;P;;;
4434;24;1;38;Titres_Gratuits_CMU_Exist;Titres gratuits : CMU : titre gratuit;Titres_Gratuits_CMU_Exist;4434;;36892;42369;P;;;
5355;24;1;5;date_billetique;Date équipement en billetique;"<span style=""color:#F8F8FF"">_____</span>Si oui, date de premier équipement ou de dernier renouvellement :";;"Label avant 2016 : <span style=""color:#F8F8FF"">_____</span>Si oui, date de l'équipement (en cas de renouvellement, il s'agit de la dernière date de l'équipement) :";38718;;V;;;
5356;24;1;38;Titres_Reduits_salaries_Exist;Existence de titres réduits : salariés;Salariés (plan de déplacement entreprise (PDE), plan de déplacement administration (PDA)...);;;38718;42369;V;;;
5357;24;1;38;Titres_gratuits_salaries_Exist;Existence de titres gratuits : salariés;Titres_gratuits_salaries_Exist;;;38718;42369;V;;;
5358;24;1;38;Titres_Reduits_Famille_Exist;Existence de titres réduits : familles;Familles ou familles nombreuses;;label modifié pour intégrer familles nombreuses en 2011;38718;42369;V;;;
5359;24;1;38;Titres_Gratuits_Famille_Exist;Existence de titres gratuits : famille;Titres_Gratuits_Famille_Exist;;;38718;42369;V;;;
5582;24;1;38;Tarification_revenus;;"<strong>Existe-t-il une tarification solidaire ? </strong><span style=""color:#0000FF"">(1)</span>";;Label avant 2012 : Existe-t-il une tarification sociale basée sur le montant des revenus ?;39814;42369;V;;;
5734;24;1;38;Post_paiement;Pratiquez-vous le post-paiement ?;Pratiquez-vous le post-paiement ?;;;40544;;V;;;
5736;24;1;38;Titre_revenu_Enfants;Titre enfants selon revenus;Existe-t-il un titre enfants calculé selon les revenus ?;;;40544;42369;P;;;
5737;24;1;38;Titre_revenu_Jeunes;Titre jeunes selon revenus;Existe-t-il un titre jeunes calculé selon les revenus ?;;;40544;42369;P;;;
5738;24;1;38;Titre_revenu_Scolaires;Titre scolaires selon revenus;Existe-t-il un titre scolaires calculé selon les revenus ?;;;40544;42369;P;;;
5739;24;1;38;Titre_revenu_Etudiants;Titre étudiants selon revenus;Existe-t-il un titre étudiants calculé selon les revenus ?;;;40544;42369;P;;;
5740;24;1;38;Titre_revenu_Salaries;Titre salariés selon revenus;Existe-t-il un titre salariés calculé selon les revenus ?;;;40544;42369;P;;;
5741;24;1;38;Titre_revenu_Famille;Titre famille selon revenus;Existe-t-il un titre famille ou famille nombreuse calculé selon les revenus ?;;;40544;42369;P;;;
5742;24;1;38;Titre_revenu_Chomeurs;Titre chomeurs selon revenus;Existe-t-il un titre chomeurs ou demandeurs d'emploi calculé selon les revenus ?;;;40544;42369;P;;;
5743;24;1;38;Titre_revenu_RSA;Titre banaficiaires RSA selon revenus;Existe-t-il un titre bénéficiaires du RSA calculé selon les revenus ?;;;40544;42369;P;;;
5744;24;1;38;Titre_revenu_CMU;Titre CMU selon revenus;Existe-t-il un titre bénéficiaires de la CMU calculé selon les revenus ?;;;40544;42369;V;;;
5745;24;1;38;Titres_Reduits_mini_vieillesse;Titres réduits bénéficiaires du minimum vieillesse;"<span style=""color:#F8F8FF"">_____</span> - bénéficiaires du minimum vieillesse";;;40544;42369;P;;;
5746;24;1;38;Titres_Gratuits_minimum_vieillesse;Titre gratuits minimum vieillesse;- bénéficiaires du minimum vieillesse;;;40544;42369;P;;;
5747;24;1;38;Titre_revenu_Mini_vieillesse;Titre Minimum vieillesse selon revenus;;;;40544;42369;P;;;
5748;24;1;38;Titres_Reduits_contrat_aide;Titres réduits bénéficiaires d'un contrat aidé;"<span style=""color:#F8F8FF"">_____</span> - bénéficiaires d'un contrat aidé";;;40544;42369;P;;;
5749;24;1;38;Titres_Gratuits_contrat_aide;Titre gratuits contrat aidé;- bénéficiaires d'un contrat aidé;;;40544;42369;P;;;
5750;24;1;38;Titre_revenu_Contrat_aide;Titre contrat aidé selon revenus;Existe-t-il un titre bénéficiaires d'un contrat aidé calculé selon les revenus ?;;;40544;42369;P;;;
5751;24;1;38;Titres_Reduits_autre_precaire;Titres réduits autres situation précaire;"<span style=""color:#F8F8FF"">_____</span> - autre";;;40544;42369;P;;;
5752;24;1;38;Titres_Gratuits_autre_precaire;Titre gratuits autre situation précaire;- autre;;;40544;42369;P;;;
5753;24;1;38;Titre_revenu_autre_precaire;Titre autre situation précaire selon revenus;Existe-t-il un titre d'autre situation de précarité calculé selon les revenus ?;;;40544;42369;P;;;
5754;24;1;38;Titre_revenu_personnes_agees;Titre personnes agees selon revenus;Existe-t-il un titre personnes agées calculé selon les revenus ?;;;40544;42369;P;;;
5755;24;1;38;Titre_revenu_invalides_handicapes;Titre invalides ou handicapes selon revenus;Existe-t-il un titre invalides ou hanidcapés calculé selon les revenus ?;;;40544;42369;P;;;
5756;24;1;38;Titre_revenu_personnel_exploitant;Titre personnel de l'exploitant selon revenus;Existe-t-il un titre pour le personnel de l'exploitant calculé selon les revenus ?;;;40544;42369;P;;;
5757;24;1;38;Titre_revenu_personnel_AO;Titre personnel de l'AO selon revenus;Existe-t-il un titre pour le personnel de l'AO calculé selon les revenus ?;;;40544;42369;P;;;
5758;24;1;38;Titre_revenu_militaires;Titre militaires, pompiers ou policiers selon revenus;Existe-t-il un titre militaires, pompiers ou policiers calculé selon les revenus ?;;;40544;42369;P;;;
6117;24;1;4;Tarif_Existe_Sys_Billetique_autre;Tarif : Existe-t-il un système billétique innovant ?;En cas d'autres outils innovants pour la billettique (QR code, carte sans contact, SMS, carte bancaire...), merci de nous le préciser :;;;42370;;V;;;
187;27;1;20;VIT_Int_Expl_Autobus;Autobus, autocars : Vitesse interne d'exploitation;Autobus, autocars (y compris trolleybus et minibus);187;(y compris temps de battement);34700;;V;;km/h;
188;27;1;20;VIT_Comm_Autobus;Autobus, autocars, trolleybus :Vitesse commerciale;VIT_Comm_Autobus;188;(non compris temps de battement);34700;;V;;km/h;
189;27;1;20;VIT_Int_Expl_Tram;Tramway : Vitesse interne d'exploitation;Tramways (sur rails ou sur pneus);189;(y compris temps de battement);34700;;V;;km/h;
190;27;1;20;VIT_Comm_Tram;Tramway : Vitesse commerciale;VIT_Comm_Tram;190;(non compris temps de battement);34700;;V;;km/h;
191;27;1;20;VIT_Int_Expl_Metro;Métro : Vitesse interne d'exploitation;Métros/VAL;191;"(y compris temps de battement)
Label avant 2012 : Métros  (à pilotage manuel ou automatique";34700;;V;;km/h;
192;27;1;20;VIT_Comm_Metro;Métro : Vitesse commerciale;VIT_Comm_Métro;192;(non compris temps de battement);34700;;V;;km/h;
193;27;1;20;VIT_Int_Expl_Autres_1;Vitesse interne d'exploitation : Autres;VIT_Int_Expl_Autres;193;(y compris temps de battement);34700;38717;V;;km/h;
194;27;1;20;VIT_Comm_Autres_1;Vitesse commerciale : Autres;VIT_Comm_Autres_1;194;(non compris temps de battement);34700;38717;V;;km/h;
195;27;1;20;VIT_Int_Expl_Ensemble;Vitesse interne d'exploitation : Ensemble;Ensemble;195;(y compris temps de battement);34700;38717;V;;km/h;
196;27;1;20;VIT_Comm_Ensemble;Vitesse commerciale : Ensemble;VIT_Comm_Ensemble;196;(non compris temps de battement);34700;38717;V;;km/h;
4955;27;1;20;VIT_Comm_Autres_2;Vitesse commerciale n°2;VIT_Comm_Autres_2;;(non compris temps de battement);37987;38717;V;;km/h;
4956;27;1;20;VIT_Comm_Autres_3;Vitesse commerciale n°3;VIT_Comm_Autres_3;;(non compris temps de battement);37987;40178;V;;km/h;
4957;27;1;20;VIT_Int_Expl_Autres_2;Vitesse interne d'exploitation n°2;VIT_Int_Expl_Autres_2;;(y compris temps de battement);37987;38717;V;;km/h;
4958;27;1;20;VIT_Int_Expl_Autres_3;Vitesse interne d'exploitation n°3;VIT_Int_Expl_Autres_3;;(y compris temps de battement);37987;40178;V;;km/h;
5350;27;1;20;vitesse_IE_TAD;TAD, vitesse interne d'exploitation;"Véhicules TAD <span style=""color:#0000FF"">(3)</span> <span style=""color:#000000"">(transport à la demande)";;;38718;40178;V;;km/h;
5351;27;1;20;vitesse_COM_TAD;TAD, vitesse commerciale;vitesse_COM_TAD;;;38718;40178;V;;km/h;
5352;27;1;20;vitesse_IE_PMR;TPMR, vitesse interne d'exploitation;"Véhicules PMR <span style=""color:#0000FF"">(3)</span> <span style=""color:#000000"">(personnes à mobilité réduite)";;;38718;40178;V;;km/h;
5353;27;1;20;vitesse_COM_PMR;TPMR, vitesse commerciale;vitesse_COM_PMR;;;38718;40178;V;;km/h;
5676;27;1;20;VIT_Comm_BHNS;TCSP non lourd de type BHNS, vitesse commerciale;TCSP non lourd de type BHNS;;;40179;;V;;km/h;
5677;27;1;20;VIT_Int_Expl_BHNS;TCSP non lourd de type BHNS, vitesse interne d'exploitation;BHNS;;Label avant 2012 : TCSP non lourd de type BHNS;40179;;V;;km/h;
6107;27;1;20;VIT_Int_Expl_Telepherique;Téléphérique, vitesse interne d'exploitation;Téléphérique;;(y compris temps de battement);42370;;V;;km/h;
6108;27;1;20;VIT_Comm_Telepherique;Téléphérique, vitesse commerciale;Téléphérique;;;42370;;V;;km/h;
6138;27;1;20;VIT_Int_Expl_Funiculaire;Funiculaire : Vitesse interne d'exploitation;Funiculaire;;(y compris temps de battement);42370;;V;;km/h;
6139;27;1;20;VIT_Comm_Funiculaire;Funiculaire : Vitesse commerciale;VIT_Comm_Funiculaire;;(non compris temps de battement);42370;;V;;km/h;
6140;27;1;20;VIT_Int_Expl_Tramtrain;Tram-Train : Vitesse interne d'exploitation;Tram-train;;;42370;;V;;km/h;
6141;27;1;20;VIT_Comm_TramTrain;Tram-train : Vitesse commerciale;VIT_Comm_TramTrain;;;42370;;V;;km/h;
18;28;1;13;VOY_An_Hors_Exploit_Principal;Voyages : Nombre de voyages (en milliers) hors exploitant principal;VOY_An_Hors_Exploit_Principal;18;Arrêt en 2004, date à laquelle il a été possible d'enregistrer plusieurs exploitants sur un réseau;34700;37986;V;;milliers de voyages;
224;28;1;13;VOY_Titres_Payants_Oblit_E13;Voyages : Titres payants oblitérés (E13);Voyages effectués avec un titre payant pour le voyageur;224;A partir des données 2004, cette information a été enquêté globalement dans VOY_Titres_Payants;34700;38412;V;;milliers de voyages;
225;28;1;13;VOY_Cartes_Payantes_E13;Voyages : Cartes payantes à nombre de voyages illimités (E13);VOY_Cartes_Payantes_E13;225;A partir des données 2004, cette information a été enquêté globalement dans VOY_Titres_Payants;34700;38412;V;;milliers de voyages;
226;28;1;13;VOY_Autres_Titres_Payants_E13;Voyages : Autres titres payants (E13);VOY_Autres_Titres_Payants_E13;226;A partir des données 2004, cette information a été enquêté globalement dans VOY_Titres_Payants;34700;38412;V;;milliers de voyages;
227;28;1;13;VOY_Titres_Gratuits_E13;Voyages : Titres gratuits (E13);Voyages effectués <strong>avec un titre gratuit </strong>;227;;34700;;V;;milliers de voyages;
228;28;1;38;Trafic_Estim_Val_Sys;Estimation du trafic : Méthode : validation systématique;Validation systématique;228;;32874;38717;V;;;
229;28;1;38;Trafic_Estim_Sondage;Estimation du trafic : Méthode : sondage;Méthode de sondage;229;;32874;38717;V;;;
230;28;1;38;Trafic_Estim_Forfait;Estimation du trafic : Méthode : estimation forfaitaire;Estimation forfaitaire à partir des ventes;230;;32874;38717;V;;;
231;28;1;38;Trafic_Estim_Marches;Estimation du trafic : Méthode : marches sensibles;Marches sensibles;231;;32874;38717;V;;;
232;28;1;38;Trafic_Estim_Autres;Estimation du trafic : Méthode : autres;Autres, (préciser);232;;32874;38717;V;;;
234;28;1;9;Trafic_Estim_Periodicite;Estimation du trafic : Périodicité des estimations;Périodicité des estimations;234;;32874;38717;V;;;
235;28;1;25;Trafic_Estim_Taux_Corresp;Estimation du trafic : Taux de correspondance;Taux de correspondance (nombre de voyages annuels divisé par le nombre de déplacements);235;Nombre de voyages / Nombre de déplacements;34700;;V;;;
236;28;1;13;Trafic_Estim_Nb_Deplt;Estimation du trafic : Nombre de déplacements (en milliers);"Nombre de déplacements <span style=""color:#0000FF"">(1)</span> effectués (en milliers)";236;Un déplacement peut être constitué d'un seul voyage ou de plusieurs voyages en correspondance;34700;;V;;milliers de déplacements;
326;28;1;44;VOY_Ventes_BilletU;Voyages : Billet à l'unité : Nombre de voyages (en milliers);VOY_Ventes_BilletU;326;;32874;42369;V;;;
331;28;1;13;VOY_Ventes_BilletU2;Voyages : Billet à l'unité : Nombre de voyages (en milliers);VOY_Ventes_BilletU2;331;;32874;35430;V;;milliers;
336;28;1;44;VOY_Ventes_Carnet;Voyages : Carnet de tickets : Nombre de voyages (en milliers);VOY_Ventes_Carnet;336;;32874;42369;V;;;
341;28;1;13;VOY_Ventes_Carnet2;Voyages : Carnet de tickets : Nombre de voyages (en milliers;VOY_Ventes_Carnet2;341;;32874;35430;V;;milliers;
346;28;1;13;VOY_Ventes_CartVal1;Voyages : Carte à valeur : Nombre de voyages (en milliers);VOY_Ventes_CartVal1;346;;32874;35430;V;;milliers;
351;28;1;13;VOY_Ventes_CartVal2;Voyages : Carte à valeur (porte-monnaie) : Nombre de voyages (en milliers);VOY_Ventes_CartVal2;351;;32874;35430;V;;milliers;
356;28;1;13;VOY_Ventes_Autres;Voyages : Autres : Nombre de voyages (en milliers);VOY_Ventes_Autres;356;;32874;35430;V;;milliers;
361;28;1;44;VOY_Ventes_Tjournee;Voyages : Titre journée : Nombre de voyages (en milliers);VOY_Ventes_Tjournée;361;;32874;42369;V;;;
366;28;1;44;VOY_Ventes_Thebdo;Voyages : Titre hebdomadaire : Nombre de voyages (en milliers);VOY_Ventes_Thebdo;366;;32874;42369;V;;;
371;28;1;44;VOY_Ventes_Tmensuel;Voyages : Titre mensuel : Nombre de voyages (en milliers);VOY_Ventes_Tmensuel;371;;32874;42369;V;;;
376;28;1;13;VOY_Ventes_CartVal2_Duree;Voyages : Carte à valeur (porte-monnaie) : Nombre de voyages (en milliers);VOY_Ventes_CartVal2_Durée;376;;32874;35430;V;;milliers;
381;28;1;13;VOY_Ventes_CartVal3_Duree;Voyages : Carte à valeur (à durée limitée) : Nombre de voyages (en milliers);VOY_Ventes_CartVal3_Durée;381;;32874;35430;V;;milliers;
386;28;1;44;VOY_Ventes_Tannuel;Voyages : Titre annuel : Nombre de voyages (en milliers);VOY_Ventes_Tannuel;386;;32874;42369;V;;;
391;28;1;13;VOY_Ventes_Autres_Duree;Voyages : Autres : Nombre de voyages (en milliers);VOY_Ventes_Autres_Durée;391;;32874;35430;V;;milliers;
395;28;1;13;VOY_Ventes_Red_Scol;Voyages : Nombre de voyages : Scolaires;VOY_Ventes_Red_Scol;395;;34700;35430;V;;milliers de voyages;
399;28;1;13;VOY_Ventes_Red_Etud;Voyages : Nombre de voyages : Etudiants;VOY_Ventes_Red_Etud;399;;34700;35430;V;;milliers de voyages;
403;28;1;13;VOY_Ventes_Red_Jeunes;Voyages : Nombre de voyages: Jeunes;VOY_Ventes_Red_Jeunes;403;;34700;35430;V;;milliers de voyages;
407;28;1;13;VOY_Ventes_Red_Salar;Voyages : Nombre de voyages: Salariés;VOY_Ventes_Red_Salar;407;;34700;35430;V;;milliers de voyages;
411;28;1;13;VOY_Ventes_Red_Chom;Voyages : Nombre de voyages: Chômeurs;VOY_Ventes_Red_Chom;411;;34700;35430;V;;milliers de voyages;
415;28;1;13;VOY_Ventes_Red_RMI;Voyages : Nombre de voyages: Bénéficiaires du RMI;VOY_Ventes_Red_RMI;415;;34700;35430;V;;milliers de voyages;
419;28;1;13;VOY_Ventes_Red_FamN;Voyages : Nombre de voyages: Familles nombreuses;VOY_Ventes_Red_FamN;419;;34700;35430;V;;milliers de voyages;
423;28;1;13;VOY_Ventes_Red_PersAg;Voyages : Nombre de voyages: Personnes âgées;VOY_Ventes_Red_PersAg;423;;34700;35430;V;;milliers de voyages;
427;28;1;13;VOY_Ventes_Red_Invalid;Voyages : Nombre de voyages: Invalides, handicapés;VOY_Ventes_Red_Invalid;427;;34700;35430;V;;milliers de voyages;
431;28;1;13;VOY_Ventes_Red_Autres_Specif;Voyages : Nombre de voyages: Autres clientèles spécifiques;VOY_Ventes_Red_Autres_Spécif;431;;34700;35430;V;;milliers de voyages;
480;28;1;18;Trafic_Estim_Obs_Methode;Trafic : Observation sur la méthode d'estimation du trafic;Commentaires sur la méthode d'estimation du trafic;480;;32874;38717;P;;;
504;28;1;13;VOY_Total_E13;Nombre total de voyages (usage);<strong> TOTAL  des voyages</strong>;504;Label avant 2012 : Total des voyages;34700;;V;;milliers de voyages;
509;28;1;24;VOY_Tramway_E13;Nombre total de voyages en Tramway (usage);"<span style=""color:#F8F8FF"">_____</span>- dont tramway";509;label avant 2012 : - dont tramway (sur rails ou sur pneus);35065;;V;;milliers de voyages;
510;28;1;24;VOY_Metro_E13;Nombre total de voyages en Métro (usage);"<span style=""color:#F8F8FF"">_____</span>- dont métro/VAL";510;label avant 2012 : - dont métro;35065;;V;;milliers de voyages;
2270;28;1;14;VOYxKM_SRO_Total;Voyages : Total voyages  (SRO + SS + SO) (E13);VOYxKM_SRO_Total;2270;;35796;36160;V;;;
3913;28;1;13;VOY_Titres_TT_Clientele_E19;Nbre total de voyages effectués avec des titres encadrés (E19);VOY_Titres_TT_Clientele_E19;3913;;35065;38717;V;;milliers de voyages;
3915;28;1;13;VOY_Titres_Gratuits_E19;Nbre total de voyages effectués avec des titres gratuits(E19);VOY_Titres_Gratuits_E19;3915;;35431;38717;V;;milliers de voyages;
3917;28;1;13;VOY_Total_E19;Nbre total de voyages (E19);VOY_Total_E19;3917;Décomptés à partir des titres de transports utilisés;35431;38717;V;;milliers de voyages;
4302;28;1;13;VOY_Titres_Clientele_Spec_E19;Nbre total de voyages effectués avec des titres non encadrés (E19);VOY_Titres_Clientele_Spéc_E19;4302;;35065;38717;V;;milliers de voyages;
4940;28;1;39;Trafic_Estim_Autre_Precision;Précison sur méthode autre;;;;37987;38717;V;;;
4941;28;1;5;Trafic_Estim_Taux_Corresp_Date;Date de dernière modification du taux de correspondance;Date de dernière modification du taux de correspondance;;;37987;;V;;;
4942;28;1;38;Trafic_Estim_Modif_Cle_Mob;Modification des clés de mobilité en cours d'année;Modification des clés de mobilité des titres en cours d'année;;;37987;38717;V;;;
4979;28;1;13;VOY_Titres_Payants_E13;Voyages effectués avec un titre payant pour le voyageur;Voyages effectués <strong>avec un titre payant</strong> (hors fraude);;;34700;;V;;milliers de voyages;
5354;28;1;18;methode_tx_co;Méthode d'actualisation du taux de correspondance;Méthode d'actualisation du taux de correspondance :;;;38718;;V;;;
5360;28;1;13;VOY_TOUTES_CLIENTELE;Voyages avec un titre payant toutes clientèles (pas de condition d'âge, de statut ou de revenus...);"<span style=""color:#F8F8FF"">_____</span>-  dont voyages effectués avec un titre payant <strong>tarif plein </strong> (toute clientèle, sans condition d'âge, de statut ou de revenus)";;Label avant 2012 : -  dont voyages effectués avec un titre payant tarif plein (sans condition d'âge, de statut ou de revenus...);38718;;V;;milliers de voyages;
5361;28;1;13;VOY_CLIENTELE_SPEC;Voyages effectués avec un titre à tarif réduit (voir la clientèle spécifique);"<span style=""color:#F8F8FF"">_____</span>- dont voyages effectués avec un titre payant <strong>tarif réduit </strong>(s'adresse à une clientèle spécifique, sous condition)";;label avant 2012 : - dont voyages effectués avec un titre payant tarif réduit(voir la clientèle spécifique cadre E17);38718;;V;;milliers de voyages;
5583;28;1;18;Usage_commentaires;Commentaires évolution usages;Si l'usage a fortement évolué (à la hausse ou à la baisse), merci de nous préciser pourquoi :;;;39814;;V;;;
5612;28;1;28;Parcours_moy;Parcours moyen;"Parcours moyen  (en km) <span style=""color:#0000FF"">(2)</span>";;modification du type de variable en 2011;39814;;V;;km;
5645;28;1;24;VOY_funiculaire_E13;Funiculaire, nombre  voyages;"<span style=""color:#F8F8FF"">_____</span>- dont funiculaire";;;39814;;V;;milliers de voyages;
5688;28;1;24;VOY_TAD_nb;TAD, nombre voyages;"<span style=""color:#F8F8FF"">_____</span>- dont TAD";;;40179;;V;;milliers de voyages;
5689;28;1;24;VOY_TPMR_nb;TPMR, nombre voyages;"<span style=""color:#F8F8FF"">_____</span>- dont PMR";;;40179;;V;;milliers de voyages;
5690;28;1;24;VOY_BHNS_nb;TCSP non lourd de type BHNS, nombre voyages;"<span style=""color:#F8F8FF"">_____</span>- dont BHNS";;Label avant 2012 : - dont TCSP non lourd de type BHNS;40179;;V;;milliers de voyages;
5733;28;1;38;VOY_scolaires_dans_usage;Le total des voyages intègre-t-il les voyages scolaires ?;Le total des voyages intègre-t-il les voyages scolaires ?;;;40544;;V;;;
5864;28;1;1;VOY_mode_calcul;;Comment les voyages sont-ils calculés ?;;;40909;;V;;;
5865;28;1;18;VOY_mode_calcul_autre;;"<span style=""color:#F8F8FF"">_____</span>Si autre mode de calcul ( précisez) :";;;40909;;V;;;
5866;28;1;38;VOY_redressement;;Le nombre de voyages est-il redressé ?;;;40909;;V;;;
5867;28;1;18;VOY_redressement_methode;;"<span style=""color:#F8F8FF"">_____</span>Si oui, comment ? (Complétez le cadre)";;;40909;;V;;;
5868;28;1;15;EMPRUNTS_VLS;;"<span style=""color:#F8F8FF"">_____</span>Nombre d'emprunts de VLS";;;40909;42369;V;;emprunts;
5869;28;1;15;EMPRUNTS_VLocation;;"<span style=""color:#F8F8FF"">_____</span>Nombre de vélos en location longue durée ?";;;40909;42369;V;;emprunts;
5870;28;1;15;EMPRUNTS_autopartage;;"<span style=""color:#F8F8FF"">_____</span>Nombre d'emprunts de véhicules d'autopartage";;;40909;42369;V;;emprunts;
5903;28;1;18;VOY_scolaires_dans_usage_expl;;Si non, pourquoi ? (Complétez le cadre);;;40909;;V;;;
6109;28;1;24;VOY_Telepherique_nb;Téléphérique, nombre voyages;"<span style=""color:#F8F8FF"">_____</span>- dont Téléphérique";;;42370;;V;;milliers de voyages;
